rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/iterations,time/fps,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss,train/clip_range,train/loss,train/explained_variance,train/approx_kl,train/value_loss,train/n_updates,train/learning_rate
20.9,819,319488,0.9,156,390,-2.6442027263343335,0.0546875,-0.009006214280816494,0.2,0.03280845284461975,0.43454915,0.00823432,0.05154473542352207,1550,0.0001
20.88,824,321536,0.96,157,390,-2.6456821650266646,0.089306640625,-0.01249021546827862,0.2,-0.02068238891661167,0.44570428,0.010437958,0.04698745934292674,1560,0.0001
20.52,829,323584,0.94,158,390,-2.6045835077762605,0.07431640625,-0.012736995524028316,0.2,0.015061141923069954,0.56343985,0.0076527437,0.03327263498213142,1570,0.0001
22.98,834,325632,0.9,159,390,-2.5970165476202967,0.07451171875,-0.01218112909264164,0.2,0.00812847726047039,0.43271583,0.0077000703,0.04104242255561985,1580,0.0001
21.26,840,327680,0.98,160,390,-2.604144364595413,0.07607421875,-0.013532080184086226,0.2,0.0005913861095905304,0.31770658,0.007871206,0.05694921168033033,1590,0.0001
20.43,845,329728,0.94,161,389,-2.5876740999519825,0.061767578125,-0.011258042183908402,0.2,-0.002237122505903244,0.578635,0.009644274,0.026875126617960633,1600,0.0001
19.8,850,331776,1.0,162,389,-2.5684234105050563,0.03349609375,-0.008426726468314882,0.2,-0.011643115431070328,0.58305997,0.006049736,0.034489831182872875,1610,0.0001
19.15,856,333824,0.9,163,389,-2.56130194067955,0.03974609375,-0.010417179146315902,0.2,-0.004909802228212357,0.5925173,0.0064795227,0.02640028124442324,1620,0.0001
19.71,861,335872,0.96,164,389,-2.5188059635460376,0.050830078125,-0.009968169653438963,0.2,0.009318308904767036,0.4323349,0.0070191044,0.04832654288620688,1630,0.0001
18.69,866,337920,0.94,165,389,-2.5320965588092803,0.035498046875,-0.00988087800287758,0.2,0.014195829629898071,0.54872656,0.0071069417,0.031136921199504286,1640,0.0001
19.81,871,339968,0.92,166,389,-2.5413288615643976,0.05654296875,-0.010897166431095683,0.2,-0.019853580743074417,0.56071705,0.007583193,0.03410727914306335,1650,0.0001
19.92,877,342016,0.94,167,389,-2.5498929537832735,0.066064453125,-0.013519800013455097,0.2,-0.010679852217435837,0.4320637,0.009375753,0.045890280860476196,1660,0.0001
21.2,882,344064,1.0,168,389,-2.518143569678068,0.052099609375,-0.011060242383973674,0.2,0.014715809375047684,0.47336203,0.0075324243,0.04227196119027212,1670,0.0001
21.01,887,346112,0.94,169,389,-2.467337352782488,0.06494140625,-0.01258266696240753,0.2,0.016093283891677856,0.65086704,0.008655023,0.02184508275531698,1680,0.0001
19.35,893,348160,0.94,170,389,-2.4299975886940954,0.048486328125,-0.008214138959738193,0.2,0.00638219341635704,0.41445524,0.005062269,0.04638882004073821,1690,0.0001
20.46,898,350208,0.88,171,389,-2.3870339192450047,0.042626953125,-0.009208681988093303,0.2,0.0008437391370534897,0.49695355,0.0066936603,0.04030160710390192,1700,0.0001
20.16,903,352256,0.98,172,389,-2.414086090773344,0.0501953125,-0.009967842628248036,0.2,0.06510021537542343,0.2711767,0.007345275,0.06141083021648228,1710,0.0001
20.6,909,354304,0.9,173,389,-2.3768761828541756,0.066796875,-0.013439660881704184,0.2,-0.008691588416695595,0.40268695,0.009620584,0.037798104720423,1720,0.0001
20.01,914,356352,0.88,174,389,-2.359756214171648,0.047314453125,-0.01030442772898823,0.2,0.07038351148366928,0.34368336,0.0059231548,0.05527089193928987,1730,0.0001
21.12,919,358400,0.92,175,389,-2.33206031024456,0.049560546875,-0.009576615910918917,0.2,0.03627371788024902,0.33531493,0.006051154,0.06088760288548656,1740,0.0001
20.89,924,360448,0.98,176,389,-2.4044669918715953,0.047265625,-0.009780401023454033,0.2,0.005450179800391197,0.30907327,0.005183979,0.051841198047623036,1750,0.0001
19.58,930,362496,0.94,177,389,-2.3426894582808018,0.035107421875,-0.008487879858876113,0.2,0.021980928257107735,0.5507417,0.005149317,0.03112073421361856,1760,0.0001
19.97,935,364544,0.9,178,389,-2.3750696130096913,0.0654296875,-0.011486141583009157,0.2,0.005202792584896088,0.3842451,0.009401552,0.049997081002220514,1770,0.0001
20.32,940,366592,0.96,179,389,-2.3386416152119636,0.036572265625,-0.0092605707119219,0.2,0.02479897439479828,0.38252735,0.0069360742,0.05318581029423512,1780,0.0001
19.07,946,368640,0.92,180,389,-2.3697210378944873,0.056787109375,-0.011273691040696577,0.2,-0.006044255569577217,0.46666163,0.009697957,0.037556814873823896,1790,0.0001
18.82,951,370688,0.96,181,389,-2.3954048223793505,0.058740234375,-0.012018858698866097,0.2,-0.012918096035718918,0.43553716,0.008181199,0.050303767010336745,1800,0.0001
21.12,956,372736,0.96,182,389,-2.408987879753113,0.050732421875,-0.010159753331390676,0.2,-0.018954893574118614,0.5537367,0.006420586,0.03256959689897485,1810,0.0001
20.56,962,374784,0.96,183,389,-2.3149739228188992,0.022998046875,-0.00805776215638616,0.2,-0.004817254841327667,0.5105169,0.004704166,0.03642656541778706,1820,0.0001
20.49,967,376832,0.98,184,389,-2.471672961115837,0.057421875,-0.010661932415678166,0.2,-0.002593608573079109,0.48893166,0.007879298,0.03787006964557804,1830,0.0001
20.03,972,378880,0.96,185,389,-2.4023977875709535,0.04248046875,-0.009185428314958699,0.2,-0.0032831206917762756,0.55070674,0.0058672773,0.03147429610835388,1840,0.0001
20.16,978,380928,0.92,186,389,-2.313260531425476,0.038720703125,-0.01075631603525835,0.2,0.009509678930044174,0.5178735,0.007268532,0.03591798470879439,1850,0.0001
20.91,983,382976,0.98,187,389,-2.4173016063869,0.039990234375,-0.010571856387832668,0.2,0.04207214340567589,0.37334883,0.0075592194,0.04973417911678553,1860,0.0001
19.47,988,385024,0.92,188,389,-2.384770018607378,0.04794921875,-0.011533473862800746,0.2,-0.044181372970342636,0.49530447,0.008259658,0.03522712522535585,1870,0.0001
19.43,994,387072,0.94,189,389,-2.403867448866367,0.06708984375,-0.011178757913876325,0.2,-0.0018905028700828552,0.36621273,0.0072963582,0.05117015403229743,1880,0.0001
19.93,999,389120,0.96,190,389,-2.3543649926781653,0.093994140625,-0.016335133217216934,0.2,-0.01877226121723652,0.4861849,0.011262497,0.04037880697287619,1890,0.0001
20.96,1004,391168,0.88,191,389,-2.314607384055853,0.03701171875,-0.009799801708868471,0.2,-0.01045535784214735,0.5023178,0.0064594145,0.038658680306980386,1900,0.0001
19.82,1010,393216,0.98,192,389,-2.2954313099384307,0.049560546875,-0.010450926591875031,0.2,-0.006598848849534988,0.35960126,0.0075910124,0.056122241367120296,1910,0.0001
19.27,1015,395264,1.0,193,389,-2.3293110631406306,0.041552734375,-0.008919614924525376,0.2,0.005436320789158344,0.49920404,0.005577891,0.03356199827394448,1920,0.0001
18.75,1020,397312,1.0,194,389,-2.3331348158419134,0.045361328125,-0.009855972982768435,0.2,0.016975045204162598,0.6293863,0.00648556,0.024297089769970626,1930,0.0001
19.58,1025,399360,0.96,195,389,-2.3100377932190894,0.07744140625,-0.01458852447976824,0.2,0.029620762914419174,0.6500945,0.010250206,0.02195094628841616,1940,0.0001
20.11,1031,401408,0.88,196,389,-2.304294069856405,0.02548828125,-0.006956269284273731,0.2,-0.0021427758038043976,0.52041376,0.005171206,0.035307005446520635,1950,0.0001
20.0,1036,403456,0.92,197,389,-2.357423842698336,0.084326171875,-0.014297668704239186,0.2,0.015985598787665367,0.28666753,0.012433499,0.06469966727891005,1960,0.0001
18.55,1041,405504,0.98,198,389,-2.3613777667284013,0.06484375,-0.011675103074958315,0.2,0.01757337898015976,0.4210912,0.006840295,0.0452667101402767,1970,0.0001
18.5,1047,407552,0.92,199,389,-2.2573684766888618,0.081103515625,-0.012257038088864646,0.2,-0.028987085446715355,0.6534998,0.008757287,0.02411697834613733,1980,0.0001
19.35,1052,409600,0.94,200,389,-2.2800352871418,0.052783203125,-0.010355646943207831,0.2,-0.020477160811424255,0.43615156,0.009166559,0.04520538606448099,1990,0.0001
21.04,1057,411648,0.94,201,389,-2.2497407302260397,0.063134765625,-0.011621870369708631,0.2,-0.011910852044820786,0.48756838,0.009277327,0.0379143487138208,2000,0.0001
19.92,1062,413696,0.94,202,389,-2.251457668095827,0.04267578125,-0.009529925954848296,0.2,-0.017273040488362312,0.41879082,0.008556852,0.04478931753546931,2010,0.0001
19.14,1068,415744,0.88,203,389,-2.2900871515274046,0.0306640625,-0.008656821355543798,0.2,-0.01757410354912281,0.44797438,0.0066237417,0.0436246772937011,2020,0.0001
19.18,1073,417792,0.98,204,389,-2.3012739419937134,0.091552734375,-0.015789791626593795,0.2,0.022123223170638084,0.22203761,0.008280249,0.06959935738123021,2030,0.0001
19.83,1078,419840,0.92,205,389,-2.271580845862627,0.027783203125,-0.007652934763609664,0.2,0.006563890725374222,0.3745566,0.005784564,0.04087556321755983,2040,0.0001
19.07,1084,421888,0.94,206,389,-2.2506723269820212,0.03046875,-0.008605765714310109,0.2,0.019696101546287537,0.39646834,0.0063019814,0.04965843057725579,2050,0.0001
20.23,1089,423936,0.86,207,389,-2.2567522287368775,0.054638671875,-0.011943846697977278,0.2,0.00025407038629055023,0.4808966,0.008676347,0.04079301002784632,2060,0.0001
20.59,1094,425984,0.96,208,389,-2.335543864220381,0.059814453125,-0.010273247511941008,0.2,0.04627889022231102,0.25717074,0.009424442,0.0682364976790268,2070,0.0001
19.91,1099,428032,0.98,209,389,-2.333928597718477,0.03125,-0.008461292579886504,0.2,0.002083979547023773,0.4482708,0.0062574074,0.0404677145939786,2080,0.0001
18.84,1105,430080,0.96,210,389,-2.281368117034435,0.05703125,-0.013164440842228942,0.2,0.01807502657175064,0.58314145,0.007314462,0.03001235372503288,2090,0.0001
19.74,1110,432128,0.86,211,389,-2.3059188194572924,0.05888671875,-0.010164744946814607,0.2,0.019221872091293335,0.5844699,0.00839613,0.03168803180451505,2100,0.0001
20.62,1115,434176,0.86,212,389,-2.3265552528202535,0.044091796875,-0.009784088054584573,0.2,0.013963073492050171,0.32367992,0.0073769055,0.06358549944707192,2110,0.0001
19.65,1121,436224,1.0,213,389,-2.296798578649759,0.049853515625,-0.008457318623550236,0.2,-0.011534305289387703,0.3328762,0.007702081,0.060822956718038765,2120,0.0001
18.21,1126,438272,0.98,214,389,-2.3356129437685014,0.05849609375,-0.01270485561035457,0.2,-0.005145120434463024,0.62978643,0.010211656,0.02455930240394082,2130,0.0001
17.81,1131,440320,0.88,215,389,-2.3100998431444166,0.051513671875,-0.00976232234534109,0.2,-0.006266331300139427,0.573905,0.007829616,0.029448204644722864,2140,0.0001
18.81,1137,442368,0.92,216,389,-2.289729577302933,0.03330078125,-0.008972349634859711,0.2,0.0005947351455688477,0.40880615,0.005694166,0.05315694622113369,2150,0.0001
20.2,1142,444416,0.88,217,389,-2.2784451745450496,0.073486328125,-0.015401507757633225,0.2,0.015365800820291042,0.40850705,0.010940217,0.049892307759728284,2160,0.0001
18.73,1147,446464,0.98,218,389,-2.3126874171197414,0.07001953125,-0.012630414210434537,0.2,0.0157233327627182,0.3029548,0.008365091,0.0552904239622876,2170,0.0001
19.17,1152,448512,0.98,219,389,-2.2481507010757924,0.038671875,-0.009897607765742578,0.2,-0.008227907121181488,0.5623405,0.008228706,0.03127189655788243,2180,0.0001
19.13,1158,450560,0.96,220,389,-2.245498131215572,0.05048828125,-0.010485849172982852,0.2,0.018478449434041977,0.58755016,0.006385334,0.02800432304502465,2190,0.0001
19.66,1163,452608,0.94,221,388,-2.2235742770135403,0.041552734375,-0.010449359545600601,0.2,0.014695307239890099,0.5135889,0.009017405,0.036572897512814964,2200,0.0001
18.47,1168,454656,1.0,222,388,-2.26438719779253,0.04443359375,-0.0120719902930432,0.2,-0.005751855671405792,0.4439606,0.005277214,0.04362940170103684,2210,0.0001
18.54,1174,456704,0.98,223,388,-2.239388208091259,0.030810546875,-0.007583051561232424,0.2,-0.029835019260644913,0.6155202,0.005079453,0.0249761695304187,2220,0.0001
18.06,1179,458752,0.94,224,388,-2.202549359947443,0.042041015625,-0.007624871241569053,0.2,0.0001021120697259903,0.469508,0.005884265,0.037829763890476896,2230,0.0001
18.68,1184,460800,0.94,225,388,-2.178002895414829,0.05419921875,-0.011756588947901037,0.2,-0.014172125607728958,0.4987347,0.009594259,0.03940242752432823,2240,0.0001
17.65,1190,462848,0.92,226,388,-2.0993543013930323,0.031787109375,-0.007485221142997034,0.2,-0.005475318059325218,0.4510709,0.0042937035,0.04269219249836169,2250,0.0001
17.96,1195,464896,0.96,227,388,-2.114968112483621,0.0603515625,-0.012176696650567465,0.2,-0.026321977376937866,0.41115868,0.0074072173,0.051120977237587795,2260,0.0001
19.15,1200,466944,0.96,228,388,-2.117400458455086,0.04599609375,-0.009745638785534538,0.2,0.018377862870693207,0.40171993,0.0068547223,0.0491333226847928,2270,0.0001
21.57,1205,468992,0.94,229,388,-2.092211913689971,0.05458984375,-0.010547407911508344,0.2,-0.005344043485820293,0.5529274,0.009584461,0.03562830549781211,2280,0.0001
18.02,1211,471040,0.98,230,388,-2.1976643189787866,0.052685546875,-0.009842050020233728,0.2,0.0018294285982847214,0.38771927,0.006288332,0.045984449941897765,2290,0.0001
18.61,1216,473088,0.98,231,388,-2.164598013833165,0.05751953125,-0.01014862973097479,0.2,0.006385140120983124,0.56299436,0.007824628,0.030950416819541714,2300,0.0001
21.51,1221,475136,0.96,232,388,-2.154567277058959,0.04892578125,-0.010844475029443856,0.2,0.0226079560816288,0.4864859,0.009916127,0.03613063694210723,2310,0.0001
18.72,1227,477184,0.98,233,388,-2.1486025393009185,0.065966796875,-0.014265583295491524,0.2,-0.01111634448170662,0.46639884,0.007897495,0.0369898101198487,2320,0.0001
18.86,1232,479232,0.96,234,388,-2.0840637519955636,0.051806640625,-0.011347322058281862,0.2,0.005480640567839146,0.5561937,0.0070967916,0.030329668865306303,2330,0.0001
17.8,1237,481280,0.98,235,388,-2.111208411306143,0.059716796875,-0.010890910623129458,0.2,0.009802224114537239,0.4677745,0.011016764,0.036868886247975755,2340,0.0001
17.94,1242,483328,0.98,236,388,-2.0306931056082247,0.05078125,-0.00990455768769607,0.2,0.011700345203280449,0.48012972,0.008799305,0.03553902629064396,2350,0.0001
20.43,1248,485376,0.9,237,388,-1.9853125475347042,0.05673828125,-0.012088476802455261,0.2,-0.005341432057321072,0.57859474,0.0080213025,0.026955229908344334,2360,0.0001
21.28,1253,487424,0.96,238,388,-2.0046656232327225,0.042138671875,-0.008762463738094084,0.2,0.024420779198408127,0.31501198,0.008360207,0.05844715585699305,2370,0.0001
18.8,1258,489472,0.96,239,388,-2.104464115947485,0.033544921875,-0.005719084143493092,0.2,-0.010229025036096573,0.49768734,0.005381041,0.033621706260601056,2380,0.0001
19.56,1264,491520,0.9,240,388,-2.06085191257298,0.052294921875,-0.009829001258185598,0.2,-0.0034166481345891953,0.516999,0.0055889096,0.03805326725705527,2390,0.0001
18.53,1269,493568,0.94,241,388,-2.041922840103507,0.065771484375,-0.01119326900516171,0.2,0.06938566267490387,0.42790455,0.009104679,0.05090173141215928,2400,0.0001
18.69,1274,495616,1.0,242,388,-2.028029502928257,0.033154296875,-0.008153319907432888,0.2,-0.009530294686555862,0.4265908,0.006144205,0.04743972075521015,2410,0.0001
18.72,1280,497664,0.9,243,388,-2.0151646733283997,0.044775390625,-0.009967227220477071,0.2,0.0029374342411756516,0.6549406,0.0069673816,0.02254036655649543,2420,0.0001
19.18,1285,499712,0.9,244,388,-1.9988400455564261,0.035693359375,-0.00911547715368215,0.2,0.024378661066293716,0.38295352,0.007528664,0.055948550693574364,2430,0.0001
19.29,1290,501760,0.9,245,388,-1.9461086954921485,0.0474609375,-0.008468376229575369,0.2,0.016297470778226852,0.43724507,0.0068715056,0.04977783487120178,2440,0.0001
