time/time_elapsed,time/total_timesteps,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/learning_rate,train/clip_fraction,train/explained_variance,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/clip_range,train/loss,train/value_loss
315,317440,155,19.28,0.96,1004,0.0001,0.04892578125,0.378424,1540,-1.7187107566744089,-0.0075961096146784255,0.0050061005,0.2,0.037841301411390305,0.04985132363508456
318,319488,156,20.93,0.94,1004,0.0001,0.03671875,0.52428246,1550,-1.6710307952016592,-0.005335675729293143,0.0057050725,0.2,-0.005927473306655884,0.03477385079313535
320,321536,157,19.05,0.88,1004,0.0001,0.0583984375,0.38839525,1560,-1.7086322907358409,-0.006106459331931546,0.0056663915,0.2,0.023271318525075912,0.046648306463612246
322,323584,158,18.64,0.92,1004,0.0001,0.0390625,0.4342752,1570,-1.7195753209292888,-0.007804667972959578,0.005555124,0.2,0.017484748736023903,0.04905383778968826
324,325632,159,19.74,0.96,1003,0.0001,0.0349609375,0.39994013,1580,-1.7240358483046294,-0.005076898411061848,0.0055675316,0.2,0.03287723287940025,0.04817166083375923
326,327680,160,18.61,0.98,1003,0.0001,0.028076171875,0.58508825,1590,-1.7309447582811117,-0.005600838841928635,0.0051059774,0.2,0.0012149503454566002,0.030790406870073637
328,329728,161,19.58,0.98,1003,0.0001,0.035302734375,0.5304724,1600,-1.700804391130805,-0.006376551050925628,0.0053590913,0.2,0.010210590437054634,0.03552686404727865
330,331776,162,18.77,0.9,1003,0.0001,0.044287109375,0.57864815,1610,-1.6541834946721792,-0.007655783849622821,0.005732842,0.2,0.003595682792365551,0.028210293548181654
332,333824,163,18.36,0.98,1003,0.0001,0.06416015625,0.41514713,1620,-1.6979238253086806,-0.008361552267888327,0.0063221785,0.2,-0.007921425625681877,0.05148244656156749
334,335872,164,18.54,0.96,1003,0.0001,0.0201171875,0.54995453,1630,-1.7228962048888206,-0.0033174241420056206,0.005660274,0.2,0.0035399990156292915,0.031485256672021934
336,337920,165,17.71,0.98,1003,0.0001,0.05537109375,0.52352285,1640,-1.7187271352857352,-0.006208538533974206,0.0074119368,0.2,-0.004448786377906799,0.038557471375679594
338,339968,166,21.41,1.0,1003,0.0001,0.026611328125,0.6385828,1650,-1.70375637114048,-0.00417007572541479,0.007237286,0.2,-0.013973109424114227,0.024447998226969504
340,342016,167,21.92,0.9,1003,0.0001,0.074365234375,0.5615965,1660,-1.7483124475926162,-0.00921847623976646,0.010245124,0.2,0.02360343188047409,0.025908891385188326
343,344064,168,18.66,1.0,1002,0.0001,0.019189453125,0.31378287,1670,-1.7356657702475786,-0.0044934766759979535,0.004348837,0.2,0.004954734817147255,0.05746505251154303
345,346112,169,19.69,0.96,1002,0.0001,0.057080078125,0.5426687,1680,-1.732842244952917,-0.006206365357502364,0.0065042134,0.2,-0.0009155087172985077,0.03086796257994138
347,348160,170,16.86,1.0,1002,0.0001,0.0205078125,0.52384734,1690,-1.7023029930889606,-0.004044244663964492,0.0061744214,0.2,-0.015704315155744553,0.037801734334789214
349,350208,171,20.74,0.9,1002,0.0001,0.083251953125,0.6748274,1700,-1.6518317554146051,-0.010046481183962896,0.0072933994,0.2,-0.003648011013865471,0.019514269250794313
351,352256,172,20.12,0.88,1002,0.0001,0.06123046875,0.4124055,1710,-1.6349335845559836,-0.010664105213072617,0.008408041,0.2,-0.006278776563704014,0.05038918748614378
353,354304,173,21.29,0.92,1002,0.0001,0.046484375,0.33148634,1720,-1.675308046489954,-0.006713279101677472,0.0056661917,0.2,0.034124866127967834,0.06059248665114865
355,356352,174,19.27,0.94,1002,0.0001,0.054638671875,0.33967972,1730,-1.6941136591136456,-0.006796959327766671,0.00926269,0.2,0.04229353368282318,0.05336034300853498
357,358400,175,19.82,0.92,1002,0.0001,0.026513671875,0.3808282,1740,-1.7291796993464232,-0.005244663028861396,0.0045817057,0.2,0.0248255617916584,0.05098365973099135
359,360448,176,20.66,1.0,1002,0.0001,0.03876953125,0.38549954,1750,-1.7741413086652755,-0.006310279478202574,0.0066068075,0.2,0.010011347010731697,0.052480991138145326
361,362496,177,18.98,0.94,1002,0.0001,0.03740234375,0.58337593,1760,-1.8266837514936924,-0.006618447568325791,0.007678494,0.2,-0.021140526980161667,0.027722396669560112
363,364544,178,17.71,0.96,1002,0.0001,0.050537109375,0.45006096,1770,-1.7252224776893854,-0.008728717222402338,0.010561171,0.2,0.03919964283704758,0.04664511854643934
365,366592,179,18.74,0.92,1002,0.0001,0.04033203125,0.46286058,1780,-1.767080995067954,-0.006904984201537445,0.010071954,0.2,0.01966387778520584,0.04052833715104498
367,368640,180,18.97,0.9,1002,0.0001,0.060986328125,0.42970127,1790,-1.732554228976369,-0.009129968240449671,0.0067835352,0.2,0.017967835068702698,0.04650497621041723
369,370688,181,18.91,0.98,1002,0.0001,0.03974609375,0.3555159,1800,-1.8073352143168449,-0.007117747322627111,0.004883199,0.2,0.03255533054471016,0.056849539000540975
371,372736,182,18.87,0.92,1002,0.0001,0.041357421875,0.5848055,1810,-1.7621417976915836,-0.008353370580880436,0.007540576,0.2,0.018674952909350395,0.029428973825997674
373,374784,183,18.21,0.94,1002,0.0001,0.017529296875,0.39475065,1820,-1.7462911367416383,-0.004268766141467495,0.0043428745,0.2,0.06936237215995789,0.049668887304142116
376,376832,184,19.38,1.0,1001,0.0001,0.03671875,0.46247834,1830,-1.7460956159979104,-0.007256073089956771,0.0075913006,0.2,0.0006925184279680252,0.042581266298657286
378,378880,185,19.36,0.96,1001,0.0001,0.037841796875,0.60746574,1840,-1.6931756757199765,-0.008140350633766502,0.005928048,0.2,-0.006601758301258087,0.023009713797364384
380,380928,186,19.8,0.94,1001,0.0001,0.039990234375,0.36775595,1850,-1.6696843434125186,-0.0059679302547010595,0.00711608,0.2,-0.004760172218084335,0.040806255710776895
382,382976,187,19.46,0.98,1001,0.0001,0.048486328125,0.34206408,1860,-1.658108663931489,-0.0076527849465492185,0.0044894256,0.2,0.033055681735277176,0.05055605292436667
384,385024,188,20.02,1.0,1001,0.0001,0.033203125,0.5157976,1870,-1.6348351713269949,-0.008302844873105642,0.00492952,0.2,-0.01415789034217596,0.034007042451412416
386,387072,189,19.07,0.96,1001,0.0001,0.0310546875,0.66343784,1880,-1.5823429830372333,-0.007261874040705152,0.006707849,0.2,-0.008916215971112251,0.023017827089643107
388,389120,190,20.15,0.88,1001,0.0001,0.029541015625,0.51499325,1890,-1.596371577307582,-0.006299349435721524,0.0056406604,0.2,-0.010088538751006126,0.038088391406927255
390,391168,191,18.56,0.92,1001,0.0001,0.036767578125,0.2376017,1900,-1.680277958139777,-0.005662309820763767,0.0069313245,0.2,0.01786521077156067,0.06487470238935203
392,393216,192,18.88,0.98,1001,0.0001,0.027001953125,0.42046648,1910,-1.6680320713669061,-0.006751178984995931,0.003377785,0.2,0.014564196579158306,0.047110074327792975
394,395264,193,18.6,0.98,1001,0.0001,0.06923828125,0.55725086,1920,-1.6153323225677014,-0.008376148915704106,0.00931206,0.2,0.04197237640619278,0.03133930514450185
396,397312,194,18.65,0.96,1001,0.0001,0.019287109375,0.5217377,1930,-1.588765098154545,-0.005060432223763201,0.0035278175,0.2,0.014187561348080635,0.036243069524061866
398,399360,195,19.92,0.8,1001,0.0001,0.028271484375,0.56144786,1940,-1.566135822236538,-0.006030448642559349,0.004237521,0.2,-6.250850856304169e-05,0.03304999973042868
400,401408,196,19.91,0.96,1001,0.0001,0.02958984375,0.21143478,1950,-1.5550227805972099,-0.005193835920363199,0.004796399,0.2,0.007866479456424713,0.08074266476323828
402,403456,197,19.61,0.94,1001,0.0001,0.038232421875,0.34912807,1960,-1.5600370712578298,-0.008343730893102475,0.004730475,0.2,0.00026017799973487854,0.04318048621644266
405,405504,198,19.56,1.0,1001,0.0001,0.036767578125,0.42734903,1970,-1.599250951781869,-0.006126282166223973,0.0073779006,0.2,0.019929518923163414,0.045777601411100474
407,407552,199,20.07,0.92,1001,0.0001,0.0384765625,0.610149,1980,-1.5871608145534992,-0.0058686169650172815,0.006378808,0.2,-0.0024707401171326637,0.026258282765047623
409,409600,200,18.15,0.94,1000,0.0001,0.034375,0.40675282,1990,-1.6428821984678508,-0.006470582698239013,0.0047107944,0.2,0.010267820209264755,0.04964159209048376
411,411648,201,20.05,0.98,1000,0.0001,0.03623046875,0.5059701,2000,-1.6310290902853013,-0.006668962713592919,0.008977249,0.2,0.012653540819883347,0.03990618826355785
413,413696,202,19.17,1.0,1000,0.0001,0.06943359375,0.60095155,2010,-1.6313499048352242,-0.00963936852349434,0.008963525,0.2,0.001315002329647541,0.026709529885556547
415,415744,203,18.91,0.96,1000,0.0001,0.027685546875,0.5869503,2020,-1.6583445005118846,-0.006502517896296922,0.0044679474,0.2,0.04011145234107971,0.025027508672792464
417,417792,204,20.67,0.96,1000,0.0001,0.050341796875,0.48830044,2030,-1.6987614814192056,-0.008825224729662295,0.008464977,0.2,-0.009967729449272156,0.035519266629125926
419,419840,205,19.95,0.94,1000,0.0001,0.0462890625,0.4548238,2040,-1.7326076958328485,-0.0075145018461626025,0.009344098,0.2,0.006718415766954422,0.04048774518887512
421,421888,206,19.83,0.92,1000,0.0001,0.050732421875,0.4154734,2050,-1.7545845575630665,-0.006637915872852318,0.0059235124,0.2,0.017256133258342743,0.04498016180004925
423,423936,207,19.19,1.0,1000,0.0001,0.043994140625,0.35928082,2060,-1.7036633908748626,-0.008295855979667976,0.0067998897,0.2,0.026394110172986984,0.05108549434808083
425,425984,208,18.18,0.98,1000,0.0001,0.051708984375,0.5689286,2070,-1.727209322154522,-0.007779322896385566,0.009651533,0.2,-0.015565847977995872,0.024502134256181307
427,428032,209,19.85,0.92,1000,0.0001,0.0189453125,0.55193686,2080,-1.684223834425211,-0.006153378860472003,0.005377603,0.2,0.021763619035482407,0.03022535212803632
429,430080,210,20.43,0.96,1000,0.0001,0.03564453125,0.3739006,2090,-1.7254370924085378,-0.005946575225243578,0.005581128,0.2,0.03254060819745064,0.05118528878665529
431,432128,211,18.62,0.96,1000,0.0001,0.02900390625,0.5257262,2100,-1.6583836127072573,-0.00627484812939656,0.005887723,0.2,0.020328428596258163,0.03628777178528253
433,434176,212,20.62,0.94,1000,0.0001,0.057373046875,0.537467,2110,-1.6400057893246411,-0.008594244786945638,0.0068691727,0.2,-0.020309580489993095,0.035793859604746105
436,436224,213,19.27,0.92,1000,0.0001,0.0580078125,0.33323562,2120,-1.7505663108080625,-0.009763760448549874,0.008460925,0.2,0.015135839581489563,0.047990378725808115
438,438272,214,19.05,0.9,1000,0.0001,0.0677734375,0.41247034,2130,-1.7203487679362297,-0.007927783768536756,0.008529903,0.2,0.029423531144857407,0.04840039892587811
440,440320,215,19.43,0.94,1000,0.0001,0.065478515625,0.34036416,2140,-1.7419937018305063,-0.010900829556339886,0.009411456,0.2,0.027634412050247192,0.060524892195826394
442,442368,216,19.32,0.94,1000,0.0001,0.039599609375,0.435322,2150,-1.7607204973697663,-0.008419288025470451,0.0063492637,0.2,0.020845679566264153,0.040441236281185414
444,444416,217,20.03,0.94,1000,0.0001,0.039306640625,0.46106416,2160,-1.7458455186337232,-0.005956963280914352,0.00603409,0.2,0.007847757078707218,0.04242691065883264
446,446464,218,19.75,0.88,1000,0.0001,0.033349609375,0.4976557,2170,-1.7084748603403568,-0.007722652781376382,0.0051743826,0.2,0.0005756579339504242,0.03894334044889547
448,448512,219,17.77,0.88,1000,0.0001,0.060986328125,0.37019902,2180,-1.7037647530436515,-0.007480154953373131,0.005600242,0.2,0.0479980930685997,0.05749152104253881
450,450560,220,19.76,0.96,1000,0.0001,0.046240234375,0.33367294,2190,-1.7061095230281353,-0.008007230343355331,0.0077004773,0.2,0.011227617040276527,0.0635097439517267
452,452608,221,19.13,0.9,1000,0.0001,0.048583984375,0.47919226,2200,-1.7908675272017718,-0.00835194952232996,0.0051460667,0.2,-0.012949278578162193,0.038509729300858456
454,454656,222,17.23,1.0,1000,0.0001,0.069677734375,0.3829375,2210,-1.7304087441414595,-0.009458752004138659,0.0071563744,0.2,0.02444639801979065,0.05346675433684141
456,456704,223,19.24,0.96,1000,0.0001,0.067431640625,0.6080047,2220,-1.7006640195846559,-0.010647172636527102,0.0059241643,0.2,0.012213407084345818,0.0275294227671111
458,458752,224,18.93,0.98,1000,0.0001,0.028662109375,0.5403111,2230,-1.6154542285948992,-0.00541005299455719,0.0054243244,0.2,-0.007122069597244263,0.0352132255473407
460,460800,225,17.09,0.98,1000,0.0001,0.055419921875,0.5938989,2240,-1.67091390453279,-0.007882261485792696,0.009302489,0.2,0.01572173461318016,0.02887895382591523
462,462848,226,20.72,0.98,1000,0.0001,0.057568359375,0.4995578,2250,-1.604244388639927,-0.009105202088539955,0.008845595,0.2,0.029894784092903137,0.03855289559287485
464,464896,227,19.4,0.94,1000,0.0001,0.047119140625,0.5393195,2260,-1.6016529086977243,-0.010560205976071302,0.0052386858,0.2,-0.0010557640343904495,0.02976825158693828
466,466944,228,19.7,0.94,1000,0.0001,0.0712890625,0.46695042,2270,-1.545888190343976,-0.00991941481042886,0.010960676,0.2,-0.0022413134574890137,0.042507849389221516
468,468992,229,18.91,0.96,1000,0.0001,0.056201171875,0.33975238,2280,-1.6069195944815875,-0.008263605104002637,0.008486036,0.2,0.005357414484024048,0.05118553249049
470,471040,230,18.68,0.96,1000,0.0001,0.04921875,0.4993474,2290,-1.6033355575054884,-0.007817747163062449,0.007844125,0.2,0.027682090178132057,0.03799382411525585
473,473088,231,18.28,1.0,1000,0.0001,0.060546875,0.5652518,2300,-1.5851899061352015,-0.008496965080848896,0.006930104,0.2,0.008721561171114445,0.033443399509997106
475,475136,232,20.0,0.98,1000,0.0001,0.05078125,0.64033115,2310,-1.5826874863356353,-0.008259542422456434,0.008462967,0.2,0.02041120082139969,0.023623298839083873
477,477184,233,18.8,0.94,1000,0.0001,0.023388671875,0.5578541,2320,-1.5741334766149522,-0.004477018126635812,0.0060640555,0.2,-0.007374275475740433,0.03160697907442227
479,479232,234,20.58,0.94,1000,0.0001,0.047607421875,0.51191914,2330,-1.5904536433517933,-0.007806975996936671,0.0097333435,0.2,0.01955997571349144,0.03816280239843763
481,481280,235,19.57,0.96,1000,0.0001,0.03056640625,0.45609796,2340,-1.6269337475299834,-0.00460200114903273,0.0054407073,0.2,0.028797775506973267,0.04227773639140651
483,483328,236,19.11,0.96,1000,0.0001,0.05439453125,0.4542516,2350,-1.591628858074546,-0.008984374567808118,0.009152495,0.2,0.004071000963449478,0.03898991769528948
485,485376,237,18.87,0.92,1000,0.0001,0.04921875,0.58526087,2360,-1.5410842433571816,-0.00804272489331197,0.008933296,0.2,0.023902997374534607,0.03291099252237473
487,487424,238,18.82,0.96,999,0.0001,0.05244140625,0.41135043,2370,-1.54499371945858,-0.005955992330564186,0.008606787,0.2,0.04028278589248657,0.049248022987740114
489,489472,239,18.23,0.96,999,0.0001,0.0369140625,0.5398032,2380,-1.5496557731181384,-0.007771991144545609,0.0055533396,0.2,0.02178642898797989,0.032979357632575555
491,491520,240,20.1,0.92,999,0.0001,0.059130859375,0.56124103,2390,-1.5222541552037,-0.007806791327311657,0.0073597347,0.2,0.003592890687286854,0.03292726244253572
493,493568,241,19.25,0.98,999,0.0001,0.048095703125,0.4399336,2400,-1.5060492310673,-0.009666981895861682,0.011302945,0.2,0.05938868224620819,0.04620309474994429
495,495616,242,20.34,0.86,999,0.0001,0.061279296875,0.53953505,2410,-1.5207916181534529,-0.009702276105963392,0.010729354,0.2,0.001620585098862648,0.03261263804743066
497,497664,243,19.85,0.98,999,0.0001,0.059912109375,0.20000106,2420,-1.4985590483993292,-0.011961085954681039,0.0056212936,0.2,0.008469201624393463,0.07199067838373593
499,499712,244,17.39,0.94,999,0.0001,0.038427734375,0.50234354,2430,-1.4757306382060051,-0.007098633490386419,0.0057230396,0.2,-0.008894892409443855,0.03564097760245204
501,501760,245,19.13,0.98,999,0.0001,0.029150390625,0.48640007,2440,-1.4799115743488074,-0.005456822877749801,0.0051461677,0.2,0.01537805050611496,0.04237069119699299
