rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/iterations,time/fps,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss,train/clip_range,train/loss,train/explained_variance,train/approx_kl,train/value_loss,train/n_updates,train/learning_rate
21.37,313,225280,0.9,110,718,-0.48885974949225786,0.02939453125,-0.001458038922282867,0.2,0.04441370815038681,0.42476588,0.004959448,0.05623123156256042,1090,0.0001
21.17,316,227328,0.84,111,718,-0.46707177655771376,0.02802734375,-0.002336279307201039,0.2,0.028982875868678093,0.39848256,0.004776153,0.054119496623752636,1100,0.0001
22.45,319,229376,0.9,112,718,-0.49054733719676735,0.027490234375,-0.0019289518910227343,0.2,0.0310492105782032,0.40252495,0.0050891135,0.059685658488888294,1110,0.0001
21.77,322,231424,0.88,113,717,-0.529469009488821,0.01884765625,-0.00038720305456081406,0.2,0.03039582073688507,0.52347803,0.0069005005,0.039769795493339186,1120,0.0001
23.11,325,233472,0.84,114,718,-0.5178479471243917,0.065478515625,-0.005129185096302535,0.2,-0.008188940584659576,0.42406952,0.010114691,0.051427365691051816,1130,0.0001
20.4,327,235520,0.94,115,718,-0.5389075456187129,0.051513671875,-0.0038144391990499573,0.2,0.029103711247444153,0.23546398,0.006499363,0.0727824468689505,1140,0.0001
21.93,330,237568,0.88,116,718,-0.4927828497253358,0.09580078125,-0.00846441372705158,0.2,0.0011684838682413101,0.47759503,0.009501252,0.041003173898207027,1150,0.0001
22.3,333,239616,0.94,117,718,-0.47315566819161176,0.005322265625,-0.001519226300297305,0.2,0.03300945460796356,0.43897647,0.00391395,0.052482321340357886,1160,0.0001
21.92,336,241664,0.98,118,718,-0.48909492157399653,0.00556640625,-0.000796927631017752,0.2,0.0040354859083890915,0.5416251,0.0013971465,0.038115630616084674,1170,0.0001
21.53,339,243712,0.88,119,718,-0.45934848096221687,0.008544921875,-0.0010792487242724746,0.2,0.013066443614661694,0.5864644,0.0030036594,0.029864627451752314,1180,0.0001
24.4,342,245760,0.84,120,718,-0.4611192477867007,0.013916015625,-0.003455480307457037,0.2,0.0016198549419641495,0.4002465,0.0022361714,0.054796823003562166,1190,0.0001
22.37,344,247808,0.88,121,718,-0.47878074264153836,0.038134765625,-0.003683733881916851,0.2,0.03364374488592148,0.32525492,0.005359912,0.06557154462207108,1200,0.0001
20.97,347,249856,0.9,122,718,-0.50560712357983,0.0048828125,-0.00047075239126570523,0.2,0.03678620979189873,0.3926062,0.0016733966,0.05324730271240696,1210,0.0001
22.7,350,251904,0.92,123,718,-0.4764093547128141,0.01376953125,-0.0025410673733858857,0.2,0.022931572049856186,0.43079174,0.0067775897,0.051361431821715084,1220,0.0001
21.94,353,253952,0.94,124,718,-0.43885265178978444,0.021533203125,-0.0013543798151658848,0.2,0.017653051763772964,0.5511816,0.00371958,0.036896815753425474,1230,0.0001
21.27,356,256000,0.96,125,718,-0.4748989582061768,0.03212890625,-0.0017749854829162358,0.2,0.012297246605157852,0.6091831,0.0038170903,0.030867715657223016,1240,0.0001
23.98,359,258048,0.9,126,718,-0.43480453081429005,0.011181640625,-0.001312813961703796,0.2,0.01322461012750864,0.5895374,0.004687,0.03231503701244946,1250,0.0001
21.41,361,260096,0.86,127,718,-0.45270473286509516,0.02958984375,-0.0022185320893186146,0.2,0.040730468928813934,0.44529372,0.0021628882,0.04874019878334366,1260,0.0001
20.87,364,262144,0.94,128,718,-0.49355755588039757,0.015966796875,-0.00024322468161699362,0.2,0.021263040602207184,0.41030014,0.004067038,0.05528567583533004,1270,0.0001
22.04,367,264192,0.94,129,718,-0.5066434342414141,0.015478515625,-0.002368544896307867,0.2,0.03850839287042618,0.4843374,0.0048085144,0.04187314429727849,1280,0.0001
21.57,370,266240,0.9,130,718,-0.47973813824355604,0.023779296875,-0.0028855691096396187,0.2,0.0019873343408107758,0.50818276,0.0053390367,0.03982779428188223,1290,0.0001
20.78,373,268288,0.88,131,718,-0.50213836543262,0.0177734375,-0.001088498064200394,0.2,0.02672644704580307,0.4778505,0.006148141,0.046876158408122134,1300,0.0001
22.02,376,270336,0.9,132,718,-0.4759595038369298,0.07216796875,-0.005113395441730973,0.2,0.010722661390900612,0.44150376,0.008066857,0.05212610269954894,1310,0.0001
20.85,378,272384,0.96,133,718,-0.49552021408453584,0.0005859375,-0.00015863324006204493,0.2,0.019190043210983276,0.4498868,0.00031196047,0.04585930301400367,1320,0.0001
22.9,381,274432,0.9,134,718,-0.5081567764282227,0.011474609375,-0.0004993709590053186,0.2,-0.0032190531492233276,0.60350347,0.0028608742,0.030930380799691192,1330,0.0001
22.48,384,276480,0.96,135,719,-0.48530044937506317,0.009912109375,-0.0015648044645786285,0.2,0.03586395084857941,0.41228068,0.0059277937,0.05068952408619225,1340,0.0001
22.49,387,278528,0.88,136,719,-0.49847094882279636,0.011279296875,-0.0006400383404979948,0.2,0.00791778601706028,0.52769053,0.0026748362,0.033048185158986595,1350,0.0001
21.83,390,280576,0.86,137,719,-0.5162886300124228,0.0310546875,-0.0023835672356653957,0.2,0.027039427310228348,0.36644155,0.005384909,0.05758418763289228,1360,0.0001
22.58,392,282624,0.94,138,719,-0.47272106185555457,0.050830078125,-0.004490808489208575,0.2,0.05132351443171501,0.4590444,0.008179989,0.050173805706435814,1370,0.0001
22.98,395,284672,0.94,139,719,-0.5098367797210812,0.058984375,-0.005293333867302863,0.2,0.03476706147193909,0.55931205,0.0059314966,0.033595254475949334,1380,0.0001
22.23,398,286720,0.88,140,719,-0.5211784239858389,0.049169921875,-0.00346843996521784,0.2,0.0063432492315769196,0.35994655,0.009022752,0.04861039032111876,1390,0.0001
22.1,401,288768,0.98,141,719,-0.4892380422912538,0.020947265625,-0.0024815184748149476,0.2,-0.0015321644023060799,0.4377815,0.008232201,0.0521832509955857,1400,0.0001
21.05,404,290816,0.94,142,719,-0.5467246125452221,0.03779296875,-0.0027412688818003518,0.2,0.019922316074371338,0.51163566,0.0065138456,0.03509724568284582,1410,0.0001
22.8,407,292864,0.92,143,719,-0.5034339259378612,0.088623046875,-0.008103847932943609,0.2,-0.01048576831817627,0.55881387,0.009342456,0.0356659509066958,1420,0.0001
20.66,409,294912,0.86,144,719,-0.5310815958306193,0.040283203125,-0.0023778425791533666,0.2,0.04596221446990967,0.4668867,0.0041751247,0.044957753334892915,1430,0.0001
22.06,412,296960,0.9,145,719,-0.5057766408659518,0.0287109375,-0.0019638830213807522,0.2,0.01621236652135849,0.3899066,0.007961422,0.05919054065016098,1440,0.0001
21.24,415,299008,0.88,146,719,-0.5060530748218298,0.0068359375,-0.0006670899347227532,0.2,0.00838736817240715,0.52122664,0.0013627633,0.04024655946413987,1450,0.0001
21.04,418,301056,0.92,147,719,-0.5168267969973386,0.006005859375,-0.0009397486464877147,0.2,0.007578406482934952,0.41392028,0.0035065962,0.05045606888597831,1460,0.0001
23.07,421,303104,0.92,148,719,-0.5053493345156312,0.011962890625,-0.0017913468596816528,0.2,0.024317750707268715,0.47922808,0.0045424458,0.04342223592393566,1470,0.0001
23.52,423,305152,0.96,149,719,-0.4919075812213123,0.016015625,-0.0019999358264612965,0.2,0.0061602601781487465,0.46573228,0.0018214884,0.04391752973315306,1480,0.0001
22.72,426,307200,0.98,150,719,-0.5352920468896627,0.0609375,-0.004246229147247505,0.2,0.020436488091945648,0.47081316,0.004939652,0.04041417470143642,1490,0.0001
25.03,429,309248,0.9,151,719,-0.493780907895416,0.011376953125,-0.0006780126655939967,0.2,0.005033619701862335,0.61710054,0.005580414,0.02815575750428252,1500,0.0001
21.63,432,311296,0.9,152,719,-0.5161454915069044,0.04140625,-0.0030583147046854718,0.2,0.02259167842566967,0.35588884,0.0044344915,0.05476211864151992,1510,0.0001
23.87,435,313344,0.84,153,719,-0.4555690873414278,0.034033203125,-0.002676081623940263,0.2,0.04011271521449089,0.42884076,0.006312484,0.05227555763558485,1520,0.0001
24.89,438,315392,0.98,154,719,-0.49203427135944366,0.0560546875,-0.003109423496061936,0.2,0.02906090021133423,0.3894627,0.0035343561,0.05864474287373014,1530,0.0001
